Id,WeedMapsDoctorsId,Name,address,state,city,postal_code,latitude,longitude,Type,LicenseType,Ranking,Rating,ReviewsCount,Timezone,Url,LogoName,email,phone_number,website,Instagram,Facebook,Twitter,SundayOpenTime,MondayOpenTime,TuesdayOpenTime,WednesdayOpenTime,ThursdayOpenTime,FridayOpenTime,SaturdayOpenTime,LastSeenAt,LastUpdatedAt,LastCreatedAt,speciality,license_state,license_number,consulting_office_visit_fees,consulting_office_videocall_fees,telehealth,in_person,insurance,military_veteran_discount,MMC,MMC_physical,MMC_digital,payment_credit_debit,payment_android_pay,payment_applepay,payment_paypal,payment_venmo,fee_initial_consultation
1143,12070,Medical Cannabis of Southern California,17910 Skypark Circle Ste 104,CA,Irvine,92614,33.691,-117.859,doctor,medical,2.53553,3.53333,NULL,America/Los_Angeles,https://weedmaps.com/doctors/medical-cannabis-of-socal,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,mcsocal@me.com,(877) 721-0047,,,,,Closed,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,Closed,9:00am-5:00pm,2020-12-03 22:03:18.940,2020-12-03 22:03:18.940,2020-12-03 22:03:18.940,,,,,,,,,,,,,,,,,,
1144,11790,Discount Med Pro's (Santee),10769 Woodside Ave Suite 210,California,Santee,92071,32.8396,-116.965,doctor,medical,2.54434,3.7,NULL,America/Los_Angeles,https://weedmaps.com/doctors/discount-med-pros-3,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,tony@weedmaps.com,(877) 694-2037,,,,,12:00pm-3:00pm,2:30pm-5:30pm,2:30pm-5:30pm,2:30pm-5:30pm,2:30pm-5:30pm,2:30pm-5:30pm,12:00pm-4:00pm,2020-12-03 22:03:19.110,2020-12-03 22:03:19.110,2020-12-03 22:03:19.110,,,,,,,,,,,,,,,,,,
1145,11052,Dr. Thomas Sazani,149 S. 1st St. #C,California,Orcutt,93455,34.8645,-120.446,doctor,medical,2.58845,4,NULL,America/Los_Angeles,https://weedmaps.com/doctors/dr-thomas-sazani,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,info@sazanimd.com,(805) 938-3151,,,,,Closed,Closed,Closed,10:00am-5:30pm,Closed,10:00am-5:30pm,Closed,2020-12-03 22:03:19.190,2020-12-03 22:03:19.190,2020-12-03 22:03:19.190,,,,,,,,,,,,,,,,,,
1146,13185,Summertree Medical Clinic,344 Bloor Street West Suite 209,ON,Toronto,M5S 1W9,43.6667,-79.4046,doctor,medical,2.40366,5,NULL,America/New_York,https://weedmaps.com/doctors/canadian-cannabis-clinic-toronto-annex,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,info@summertreeclinic.ca,416-913-7741,,,,,Closed,Closed,8:30am-4:30pm,8:30am-4:30pm,Closed,Closed,Closed,2020-12-03 22:03:19.190,2020-12-03 22:03:19.190,2020-12-03 22:03:19.190,,,,,,,,,,,,,,,,,,
1147,12016,Casco Bay Medical,130 Centre Street Suite 10 (2nd Floor),Massachusetts,Danvers,1923,42.5664,-70.9697,doctor,medical,2.55287,4,NULL,America/New_York,https://weedmaps.com/doctors/casco-bay-medical-3,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,info@cascobaymedical.com,(978) 705-1905,,,,,10:00am-5:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:03:19.440,2020-12-03 22:03:19.440,2020-12-03 22:03:19.440,,,,,,,,,,,,,,,,,,
1148,17469,Eastern Shore MediCann Clinic LLC.,12502 Augustine Herman Hwy,Maryland,Kennedyville,21645,39.3203,-75.9778,doctor,medical,2.68409,5,NULL,America/New_York,https://weedmaps.com/doctors/eastern-shore-medicann-clinic-llc,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,easternshoremedicann@gmail.com,(443) 666-0711,,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:03:19.520,2020-12-03 22:03:19.520,2020-12-03 22:03:19.520,,,,,,,,,,,,,,,,,,
1149,16745,Maryland Cannabis Care,5 Gwynns Mills Court Suite A,Maryland,Owings Mills,21117,39.4146,-76.7797,doctor,medical,2.61203,4.7,NULL,America/New_York,https://weedmaps.com/doctors/maryland-cannabis-care,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,Marylandcannabiscare@gmail.com,(443) 914-3777,,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:03:19.833,2020-12-03 22:03:19.833,2020-12-03 22:03:19.833,,,,,,,,,,,,,,,,,,
1150,11780,MedEvalsCa (Chico),2961 Highway 32 Suite 1,California,Chico,95973,39.7519,-121.825,doctor,medical,2.69738,5,NULL,America/Los_Angeles,https://weedmaps.com/doctors/medevalsca-chico,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,info@medevalsca.com,(916) 525-1100,,,,,Closed,Closed,Closed,Closed,11:00am-5:00pm,11:00am-5:00pm,Closed,2020-12-03 22:03:20.037,2020-12-03 22:03:20.037,2020-12-03 22:03:20.037,,,,,,,,,,,,,,,,,,
1151,11297,Verde Medical Clinic,"7101 Martin Luther King Way S, Suite 206",Washington,Seattle,98118,47.6617,-122.318,doctor,medical,2.69738,5,NULL,America/Los_Angeles,https://weedmaps.com/doctors/4evergreen-group,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,verdemedicalclinic@gmail.com,(866) 306-3210,,,,,Closed,10:00am-5:00pm,10:00am-7:00pm,2:00pm-7:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,2020-12-03 22:03:20.410,2020-12-03 22:03:20.410,2020-12-03 22:03:20.410,,,,,,,,,,,,,,,,,,
1152,12392,Get Legal Vegas - Vegas Reefer Lawyer,"3960 Howard Hughes Parkway , suite 615",Nevada,Las Vegas,89169,36.1168,-115.157,doctor,medical,2.69738,5,NULL,America/Los_Angeles,https://weedmaps.com/doctors/get-legal-vegas-vegas-reefer-lawyer,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,info@getlegalvegas.com,7029665310,,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:03:20.427,2020-12-03 22:03:20.427,2020-12-03 22:03:20.427,,,,,,,,,,,,,,,,,,
1153,11146,Michigan Medical Marijuana Certification Center - Southfield,29877 Telegraph Rd. Suite 250,Michigan,Southfield,48034,42.5077,-83.2878,doctor,medical,2.55287,3.86667,NULL,America/New_York,https://weedmaps.com/doctors/mmmcc-southfield,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,info@mmmcc.com,(248) 932-6400,,,,,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,2020-12-03 22:03:20.440,2020-12-03 22:03:20.440,2020-12-03 22:03:20.440,,,,,,,,,,,,,,,,,,
1154,10874,Highland Springs Wellness Center,1061 E Main St #204,Ca,Grass Valley,95945,39.2292,-121.05,doctor,medical,2.69738,5,NULL,America/Los_Angeles,https://weedmaps.com/doctors/dr-stephen-banister,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,info@highlandspringswellness.com,(530) 274-2274,,,,,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,10:00am-2:00pm,10:00am-2:00pm,Closed,2020-12-03 22:03:20.503,2020-12-03 22:03:20.503,2020-12-03 22:03:20.503,,,,,,,,,,,,,,,,,,
1155,16725,Le 57,Le 57- St Anne,Quebec,Sainte-Anne-De-Bellevue,H9X 1L5,45.4033,-73.9498,doctor,medical,2.69738,4.9,NULL,America/New_York,https://weedmaps.com/doctors/le-57,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,57sainteanne@gmail.com,1833-505-4666,,,,,Closed,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-5:00pm,2020-12-03 22:03:20.550,2020-12-03 22:03:20.550,2020-12-03 22:03:20.550,,,,,,,,,,,,,,,,,,
1156,16102,Garrett Treatment Center,233 E Alder St. Suite A,Maryland,Oakland,21550,39.408,-79.4074,doctor,medical,2.69738,5,NULL,America/New_York,https://weedmaps.com/doctors/dr-richard-perry-md,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,rperry@garretttreatmentcenter.com,(301) 533-2888,,,,,Closed,8:30am-4:00pm,Closed,8:30am-4:00pm,Closed,8:30am-4:00pm,Closed,2020-12-03 22:03:21.177,2020-12-03 22:03:21.177,2020-12-03 22:03:21.177,,,,,,,,,,,,,,,,,,
1157,12015,Casco Bay Medical,"47 Portland Street, Fourth Floor",Maine,Portland,4101,43.6583,-70.2639,doctor,medical,2.69738,5,NULL,America/New_York,https://weedmaps.com/doctors/casco-bay-medical-2,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,info@cascobaymedical.com,(978) 705-1905 ,,,,,Closed,9:00am-10:00pm,9:00am-10:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,Closed,2020-12-03 22:03:21.520,2020-12-03 22:03:21.520,2020-12-03 22:03:21.520,,,,,,,,,,,,,,,,,,
1158,14231,IRIE Natural Health Center,6625 South Rural Road #103,AZ,Tempe,85283,33.3607,-111.928,doctor,medical,2.69738,5,NULL,America/Phoenix,https://weedmaps.com/doctors/irie-natural-health-center,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,drsonyajohnson@gmail.com,480-341-9400,,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:03:21.583,2020-12-03 22:03:21.583,2020-12-03 22:03:21.583,,,,,,,,,,,,,,,,,,
1159,11442,ProMDs,1726 S. Prairie Ave,CO,Pueblo,81005,38.238,-104.643,doctor,medical,2.69738,5,NULL,America/Denver,https://weedmaps.com/doctors/promds,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,Tony@weedmaps.com,719-544-0009,,,,,Closed,Closed,Closed,Closed,Closed,Closed,Closed,2020-12-03 22:03:21.600,2020-12-03 22:03:21.600,2020-12-03 22:03:21.600,,,,,,,,,,,,,,,,,,
1160,13582,Raven Wellness Center,"100 W Apache Trail, Suite 10",AZ,Apache Junction,85120,33.4141,-111.548,doctor,medical,2.79167,4.2,NULL,America/Phoenix,https://weedmaps.com/doctors/raven-wellness-center,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,ravenwellnesscenter@gmail.com,(480) 845-1399,,,,,Closed,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-2:00pm,2020-12-03 22:03:21.863,2020-12-03 22:03:21.863,2020-12-03 22:03:21.863,,,,,,,,,,,,,,,,,,
1161,11876,"CannaMed - Boston, Massachusetts",475 Franklin St. Suite 205,Massachusetts,Framingham,1702,42.2897,-71.4284,doctor,medical,2.69738,5,NULL,America/New_York,https://weedmaps.com/doctors/cannamed-of-boston,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,info@cannamed.com,(866) 624-1191,,,,,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,2020-12-03 22:03:21.927,2020-12-03 22:03:21.927,2020-12-03 22:03:21.927,,,,,,,,,,,,,,,,,,
1162,13860,Cannabis Supply Co,3-206 Speedvale Ave W,ON,Guelph,N1H 1C4,43.5494,-80.28,doctor,medical,2.73308,4,NULL,America/New_York,https://weedmaps.com/doctors/cannabis-supply-co-guelph,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,guelph@cannabissupplyco.ca,519-767-0533,,,,,12:00pm-6:00pm,Closed,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,12:00pm-6:00pm,2020-12-03 22:03:22.130,2020-12-03 22:03:22.130,2020-12-03 22:03:22.130,,,,,,,,,,,,,,,,,,
1163,11778,Compassionate Health Options,1200 Howard St.,Ca,San Francisco,94103,37.7761,-122.412,doctor,medical,2.79167,4.2,NULL,America/Los_Angeles,https://weedmaps.com/doctors/compassionate-health-options-san-francisco,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,info@green215.com,415-255-1200,,,,,11:00am-3:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,2020-12-03 22:03:22.740,2020-12-03 22:03:22.740,2020-12-03 22:03:22.740,,,,,,,,,,,,,,,,,,
1164,15065,Compassionate Health Options,"1005 A Street,  Suite# 207",CA,San Rafael,94901,37.9735,-122.528,doctor,medical,2.69738,5,NULL,America/Los_Angeles,https://weedmaps.com/doctors/compassionate-health-options-2-2,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,email@email.com,510-465-0420,,,,,Closed,Closed,10:00am-4:00pm,Closed,10:00am-4:00pm,Closed,Closed,2020-12-03 22:03:22.740,2020-12-03 22:03:22.740,2020-12-03 22:03:22.740,,,,,,,,,,,,,,,,,,
1165,11163,Michigan Wellness Center,3095 S. Dye Rd. Suite A,MI,Flint,48507,42.9845,-83.7816,doctor,medical,2.79167,4.2,NULL,America/New_York,https://weedmaps.com/doctors/michigan-wellness-center,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,info@michiganwellnesscenter.com,(810) 820-8555,,,,,10:00am-1:00am,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-2:00pm,2020-12-03 22:03:22.837,2020-12-03 22:03:22.837,2020-12-03 22:03:22.837,,,,,,,,,,,,,,,,,,
1166,13601,White Cedar Medical Cannabis Doctors,"1366 Yonge St, Suite 208",ON,Toronto,M4T 3A7,43.686,-79.3936,doctor,medical,2.79167,4.2,NULL,America/New_York,https://weedmaps.com/doctors/white-cedar-medical-cannabis-doctors,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,info@cannabisdocs.ca,416-923-6970,,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:03:22.990,2020-12-03 22:03:22.990,2020-12-03 22:03:22.990,,,,,,,,,,,,,,,,,,
1167,17347,natural budz,713 Krosno Blvd,ON,Pickering,L1W 1G4,43.8213,-79.0834,doctor,medical,2.85023,4.66667,NULL,America/New_York,https://weedmaps.com/doctors/natural-budz,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,info@naturalbudz.com,9056269309,,,,,6:00pm-12:00am,6:00pm-12:00am,6:00pm-12:00am,Closed,6:00pm-12:00am,6:00pm-1:00am,6:00pm-1:00am,2020-12-03 22:03:23.477,2020-12-03 22:03:23.477,2020-12-03 22:03:23.477,,,,,,,,,,,,,,,,,,
1168,14967,Oneounce.com,Please visit our website: oneounce.com,Quebec,Montreal,H2K 4C7,45.5233,-73.5518,doctor,medical,2.69738,5,NULL,America/New_York,https://weedmaps.com/doctors/dr-cannabis-10,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,care@oneounce.com,855-975-2422,,,,,Closed,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,Closed,2020-12-03 22:03:23.820,2020-12-03 22:03:23.820,2020-12-03 22:03:23.820,,,,,,,,,,,,,,,,,,
1169,12604,Malibu Beach Physicians,21355 Pacific Coast Highway Suite 203C,CA,Malibu,90265,34.0378,-118.64,doctor,medical,2.93654,5,NULL,America/Los_Angeles,https://weedmaps.com/doctors/malibu-beach-physicians,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,contact@malibubeachphysicians.net,(424) 235-2320,,,,,11:30am-6:30pm,11:30am-6:30pm,11:30am-6:30pm,11:30am-6:30pm,11:30am-6:30pm,11:30am-6:30pm,11:30am-6:30pm,2020-12-03 22:03:23.900,2020-12-03 22:03:23.900,2020-12-03 22:03:23.900,,,,,,,,,,,,,,,,,,
1170,12439,MediCann - North Highlands,3449 Freedom Park Drive,CA,North Highlands,95660,38.6762,-121.385,doctor,medical,2.89643,4.16667,NULL,America/Los_Angeles,https://weedmaps.com/doctors/medicann-north-highlands,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,info@MediCann.com,866 632 6627,,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:03:23.960,2020-12-03 22:03:23.960,2020-12-03 22:03:23.960,,,,,,,,,,,,,,,,,,
1171,11897,Naturally Healing M.D.,1201 Solano Ave #203,CA,Albany,94706,37.8905,-122.296,doctor,medical,2.93654,4.93333,NULL,America/Los_Angeles,https://weedmaps.com/doctors/naturally-healing-md,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,naturallyhealing@att.net,(510) 550-7500,,,,,Closed,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-7:00pm,9:00am-6:00pm,1:00pm-5:00pm,2020-12-03 22:03:24.350,2020-12-03 22:03:24.350,2020-12-03 22:03:24.350,,,,,,,,,,,,,,,,,,
1172,11651,Clinic Ananda,13270 S. Hwy 101,California,Hopland,95449,38.9742,-123.116,doctor,medical,2.93654,5,NULL,America/Los_Angeles,https://weedmaps.com/doctors/clinic-ananda,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,mary@lagorio.org,707-744-1968,,,,,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,2020-12-03 22:03:24.570,2020-12-03 22:03:24.570,2020-12-03 22:03:24.570,,,,,,,,,,,,,,,,,,
1173,11094,Dr. Philip Wolfson,735 Montgomery Street Suite 300,CA,San Francisco,94111,37.7963,-122.404,doctor,medical,2.69738,5,NULL,America/Los_Angeles,https://weedmaps.com/doctors/dr-philip-wolfson,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,missing-email@example.com,(415) 550-1700,,,,,Closed,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,Closed,2020-12-03 22:03:24.730,2020-12-03 22:03:24.730,2020-12-03 22:03:24.730,,,,,,,,,,,,,,,,,,
1174,10887,Dr. Sean Aldridge,4849 Van Nuys Blvd #204,California,Sherman Oaks,91423,34.1589,-118.449,doctor,medical,2.93654,4.86667,NULL,America/Los_Angeles,https://weedmaps.com/doctors/aldridge-medical-inc-dr-shawn-aldridge,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,doctor@doctor818.com,(818) 386-1273,,,,,Closed,Closed,11:00am-6:00pm,11:00am-6:00pm,11:00am-6:00pm,11:00am-6:00pm,9:00am-2:00pm,2020-12-03 22:03:24.837,2020-12-03 22:03:24.837,2020-12-03 22:03:24.837,,,,,,,,,,,,,,,,,,
1175,12182,1st Step Clinic,1275 Oxford Street SE,Oregon,Salem,97302,44.9222,-123.03,doctor,medical,2.79167,4.2,NULL,America/Los_Angeles,https://weedmaps.com/doctors/dr-brian-l-dossey-m-d,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,naturequest@outlook.com,(503) 391-8214,,,,,Closed,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,Closed,2020-12-03 22:03:25.057,2020-12-03 22:03:25.057,2020-12-03 22:03:25.057,,,,,,,,,,,,,,,,,,
1176,11784,MedEvalsCa (Santa Rosa),1100 Sonoma Ave. Suite #A-1,California,Santa Rosa,95405,38.4408,-122.701,doctor,medical,2.93654,5,NULL,America/Los_Angeles,https://weedmaps.com/doctors/medevalsca-santa-rosa,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,info@medevalsca.com,(916) 525-1100,,,,,Closed,Closed,Closed,11:00am-5:00pm,Closed,11:00am-5:00pm,Closed,2020-12-03 22:03:25.230,2020-12-03 22:03:25.230,2020-12-03 22:03:25.230,,,,,,,,,,,,,,,,,,
1177,12115,Medical Clinic 420 Evaluations,1149 Hilltop Dr,CA,Redding,96003,40.5912,-122.356,doctor,medical,2.93654,5,NULL,America/Los_Angeles,https://weedmaps.com/doctors/medical-clinic-420-evaluations,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,doc420eval@gmail.com,530-949-5054,,,,,Closed,11:00am-5:00pm,11:00am-5:00pm,11:00am-5:00pm,11:00am-5:00pm,11:00am-5:00pm,12:00pm-4:00pm,2020-12-03 22:03:25.557,2020-12-03 22:03:25.557,2020-12-03 22:03:25.557,,,,,,,,,,,,,,,,,,
1178,16515,ACCMQ,5900 Sherbrooke St W,QC,Montreal,H4A 1X7,45.4688,-73.6186,doctor,medical,2.93654,5,NULL,America/New_York,https://weedmaps.com/doctors/accmq,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,info@accmq.ca,514-632-8273,,,,,10:00am-7:00pm,10:00am-7:00pm,10:00am-7:00pm,10:00am-7:00pm,10:00am-9:00pm,10:00am-9:00pm,10:00am-7:00pm,2020-12-03 22:03:25.633,2020-12-03 22:03:25.633,2020-12-03 22:03:25.633,,,,,,,,,,,,,,,,,,
1179,11179,Encinitas Family Care,351 Santa Fe Drive Suite 101,California,Encinitas,92024,33.0356,-117.285,doctor,medical,2.93654,5,NULL,America/Los_Angeles,https://weedmaps.com/doctors/encinitas-family-care,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,customerservice@weedmaps.com,(760) 274-1385,,,,,Closed,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,Closed,2020-12-03 22:03:25.790,2020-12-03 22:03:25.790,2020-12-03 22:03:25.790,,,,,,,,,,,,,,,,,,
1180,11301,Patients Choice Clinic,"1257 N Riverside Ave, Suite 12",Oregon,Medford,97501,42.3395,-122.877,doctor,medical,2.93654,4.93333,NULL,America/Los_Angeles,https://weedmaps.com/doctors/patients-choice-clinic-services,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,patientschoiceclinic@gmail.com,(541) 499-5431,,,,,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,Closed,2020-12-03 22:03:25.993,2020-12-03 22:03:25.993,2020-12-03 22:03:25.993,,,,,,,,,,,,,,,,,,
1181,15269,Shevaya Wellness,"6900 Decarie Blvd, Suite M-190",Quebec,Côte Saint-Luc,H3X 2T8,45.491,-73.6507,doctor,medical,2.69738,5,NULL,America/New_York,https://weedmaps.com/doctors/shevaya-wellness,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,shevayawellness@gmail.com,(438) 406-8292,,,,,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,Closed,2020-12-03 22:03:26.200,2020-12-03 22:03:26.200,2020-12-03 22:03:26.200,,,,,,,,,,,,,,,,,,
1182,13229,GreenLeaf Evaluation and Resource Center,2101 St. Paul St,Maryland,Baltimore,21218,39.3134,-76.6149,doctor,medical,2.93654,5,NULL,America/New_York,https://weedmaps.com/doctors/greenleaf-evaluation-and-resource-center,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,info@greenleafconsultants.org,(410) 862-0062,,,,,10:00am-8:00pm,10:00am-8:00pm,10:00am-8:00pm,8:00pm,10:00am-8:00pm,10:00am-8:00pm,10:00am-8:00pm,2020-12-03 22:03:26.603,2020-12-03 22:03:26.603,2020-12-03 22:03:26.603,,,,,,,,,,,,,,,,,,
1183,17158,weed4pain.org,7101 Guilford Drive,Maryland,Frederick,21704,39.3959,-77.4188,doctor,medical,2.93654,5,NULL,America/New_York,https://weedmaps.com/doctors/weed4pain-org,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,drhenrock@yahoo.com,(301) 694-8881,,,,,Closed,8:30am-5:00pm,8:30am-5:00pm,8:30am-5:00pm,8:30am-5:00pm,8:30am-5:00pm,Closed,2020-12-03 22:03:26.810,2020-12-03 22:03:26.810,2020-12-03 22:03:26.810,,,,,,,,,,,,,,,,,,
1184,13237,MMJ Medical Practice,60 Washington St 4th Floor,Massachusetts,Salem,1970,42.5225,-70.8962,doctor,medical,2.61203,4.5,NULL,America/New_York,https://weedmaps.com/doctors/mmj-physician-practice,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,info@mmjmedicalpractice.net,(978) 578-0816,,,,,Closed,Closed,12:00pm-6:00pm,12:00pm-6:00pm,12:00pm-6:00pm,Closed,12:00pm-4:00pm,2020-12-03 22:03:27.107,2020-12-03 22:03:27.107,2020-12-03 22:03:27.107,,,,,,,,,,,,,,,,,,
1185,11970,Heavenly Medicine and Wellness,"1121 Ski Run Blvd., 2nd Floor",CA,South Lake Tahoe,96150,38.9448,-119.955,doctor,medical,2.93654,5,NULL,America/Los_Angeles,https://weedmaps.com/doctors/heavenly-medicine-and-wellness,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,customerservice@weedmaps.com,530-448-2813,,,,,Closed,10:00am-4:20pm,10:00am-4:20pm,10:00am-4:20pm,10:00am-4:20pm,10:00am-4:20pm,Closed,2020-12-03 22:03:27.183,2020-12-03 22:03:27.183,2020-12-03 22:03:27.183,,,,,,,,,,,,,,,,,,
1186,11065,Be Legally Green,887 Industrial Rd. Unit I,CA,San Carlos,94070,37.5064,-122.25,doctor,medical,2.69738,5,NULL,America/Los_Angeles,https://weedmaps.com/doctors/be-legally-green,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,none@gmail.com,(650) 669-4062,,,,,Closed,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am,10:00am-5:00pm,10:00am-5:00pm,2020-12-03 22:03:27.293,2020-12-03 22:03:27.293,2020-12-03 22:03:27.293,,,,,,,,,,,,,,,,,,
1187,13629,Altitude Cannabis Evaluations,519 N Leroux,Arizona,Flagstaff,86001,35.203,-111.647,doctor,medical,2.93654,5,NULL,America/Phoenix,https://weedmaps.com/doctors/altitude-cannabis-evaluations,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,affordableevaluations@gmail.com,(928) 719-7665,,,,,Closed,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-2:00pm,2020-12-03 22:03:27.590,2020-12-03 22:03:27.590,2020-12-03 22:03:27.590,,,,,,,,,,,,,,,,,,
