wm_doctors_id,name,address,state,city,postal_code,doctor_type,email,facebook,sunday,monday,tuesday,wednesday,thursday,friday,saturday,image_name,image,instagram,latitude,license_type,longitude,ranking,rating,review_count,phone_number,timezone,twitter,url,website,year_in_practice,speciality,license_state,license_number,consulting_office_visit_fees,consulting_office_videocall_fees,telehealth,in_person,insurance,military_veteran_discount,MMC,MMC_physical,MMC_digital,payment_credit_debit,payment_android_pay,payment_applepay,payment_paypal,payment_venmo,fee_initial_consultation
12395,Alternative Wellness Montana,"2458 Hwy 93 S, Suite 301",Montana,Kalispell,59901,doctor,alternativewellness.nwmt@gmail.com,https://www.facebook.com/altwellnessmt/,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,6d/6defae0264e443985c7a97d82138106d04660513.jpg,https://images.weedmaps.com/doctors/000/012/395/avatar/original/1510583374-kalispell_montana_marijuana_doctor.jpg,,48.2339445,medical,-114.3332132,3.25723983221117,4.5,7,(406) 249-1304,America/Denver,,https://weedmaps.com/doctors/alternative-wellness-montana,http://www.alternativewellnessmontana.com/,,,,,,,,,,,,,,,,,,,
14759,Tetra Health Centers,2963 Gulf To Bay Blvd Suite 310,Florida,Clearwater,33759,doctor,info@tetrahealthcenters.com,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,27.9597516,medical,-82.7148469,2.40366365313197,4.6,1,(727) 351-5117,America/New_York,,https://weedmaps.com/doctors/tetra-health-centers-3,http://tetrahealthcenters.com/clearwater-florida-marijuana-doctors/,,,,,,,,,,,,,,,,,,,
13754,"Dr. Randa Jaafar, MD","800 Second Ave, 9th Floor, Corner of 42nd Street",New York,New York,10017,doctor,customerservice@weedmaps.com,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,40.750062,medical,-73.971655,2.40366365313197,5,1,(212) 991-9991,America/New_York,,https://weedmaps.com/doctors/dr-randa-jaafar-md,,,,,,,,,,,,,,,,,,,,
18513,Canna Therapeutics,767 S. Nova Road,Florida,Ormond Beach,32174-3835,doctor,kcox2002@yahoo.com,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,29.260794,medical,-81.074679,2.40366365313197,5,1,386-238-9872,America/New_York,,https://weedmaps.com/doctors/canna-therapeutics,http://www.cannatherapeuticsfl.com,,,,,,,,,,,,,,,,,,,
14975,Doctor 420 Hawaii,130 Kam V Hwy,Hawaii,Kaunakakai,96748,doctor,info@doctor420hawaii.com,doctor420hawaii,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,5f/5fd15c32bf9bd9fda0a0e25b4d0b8e948b61bcec.jpg,https://images.weedmaps.com/doctors/000/014/975/avatar/original/1510583511-1508980266-Doctor420Hawaii_Logo_-_Final-website.png,doctor420hawaii,21.0884,medical,-157.01957,2.40366365313197,0,0,(808) 934-7566,Pacific/Honolulu,doctor420hawaii,https://weedmaps.com/doctors/effective-change-llc-4,http://www.doctor420hawaii.com,,,,,,,,,,,,,,,,,,,
19337,Medicann Clinic,3151 Bobcat Village Center Road,Florida,North Port,34288,doctor,info@medicannclinic.com,https://www.facebook.com/medicannclinic,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,Closed,2b/2b8b7b143fb84eca4ae0402454af11017b38b0c2.jpg,https://images.weedmaps.com/doctors/000/019/337/avatar/original/1565113013-medicann.jpg,https://instagram.com/medicannclinic,27.051682,medical,-82.159562,2.40366365313197,5,1,941-888-0723,America/New_York,https://twitter.com/medicannc,https://weedmaps.com/doctors/medicann-clinic,https://medicannclinic.com,,,,,,,,,,,,,,,,,,,
20689,Serenity Medical Evaluations,Please visit our Website: serenitymedicalevaluations.com,Pennsylvania,Philadelphia,19099,doctor,helencherry@earthlink.net,@serenitymedicalevaluations,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,9e/9ed904df94f98de409be19c4eeb4fae7a91980e9.jpg,https://images.weedmaps.com/doctors/000/020/689/avatar/original/1595969721-MMJleaf.white.jpg,@serenitymedicalevaluations,40.116241,medical,-75.01418,2.40366365313197,5,1,2674903374,America/New_York,@serenitymedica1,https://weedmaps.com/doctors/serenity-medical-evaluations-51,http://serenitymedicalevaluations.com,,,,,,,,,,,,,,,,,,,
16472,Dr. Ahmad Wardeh,"7 Anthra Plaza, Rt61",Pennsylvania,Coal Township,17866,doctor,customerservice@weedmaps.com,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,40.79,medical,-76.57,2.40366365313197,5,1,(570) 644-0988,America/New_York,,https://weedmaps.com/doctors/dr-ahmad-wardeh,,,,,,,,,,,,,,,,,,,,
20977,MMJRecs Online Clinic,see our website,Pennsylvania,Upper Darby,19082,doctor,support@mmjrecs.com,https://www.facebook.com/mmjrecs,All Day,All Day,All Day,All Day,All Day,All Day,All Day,a7/a7aa1d89e41039d2ead5dc661069346ba6ef8380.jpg,https://images.weedmaps.com/doctors/000/020/977/avatar/original/1598914751-_99__4_.png,https://www.instagram.com/mmjrecs/,39.96,medical,-75.26,2.40366365313197,5,1,8444665732,America/New_York,https://twitter.com/mmjrecs,https://weedmaps.com/doctors/mmjrecs-online-clinic-17,http://www.MMJRecs.com,,,,,,,,,,,,,,,,,,,
17869,NY Medical Marijuana Associates,Please Visit Our Website: https://www.nymedimarijuana.com,New York,Staten Island,10306,doctor,nymedimarijuana@gmail.com,https://www.facebook.com/nymedicalmaryjane2017,9:00am-9:00pm,9:00am-9:00pm,9:00am-9:00pm,9:00am-9:00pm,9:00am-9:00pm,9:00am-9:00pm,9:00am-9:00pm,7a/7adad45666232ea084e2bbc5ffc2357d6718fc23.jpg,https://images.weedmaps.com/doctors/000/017/869/avatar/original/1534780423-NY_MEDI_MARIJUANA_LOGO.jpg,https://www.instagram.com/nymedimarijuana/,40.638585,medical,-74.132892,2.40366365313197,5,1,(516) 537-8520,America/New_York,https://twitter.com/NY_MedMarijuana?lang=en,https://weedmaps.com/doctors/ny-medical-marijuana-associates-4,http://www.nymedimarijuana.com,,,,,,,,,,,,,,,,,,,
16780,Spectrum Family Practice,168 Allegheny River Blvd,Pennsylvania,Verona,15147,doctor,staff@spectrumfamilypractice.com,https://www.facebook.com/SpectrumFamilyPractice,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-3:00pm,4:00pm-6:00pm,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,https://www.instagram.com/spectrumfamilypractice,40.498492,medical,-79.844878,2.40366365313197,5,1,(412) 354-8791,America/New_York,https://twitter.com/Spectrum_Family,https://weedmaps.com/doctors/spectrum-family-practice,http://spectrumfamilypractice.com,,,,,,,,,,,,,,,,,,,
17752,CA Clinics - Sydney,Level 20 Tower 2/201 Sussex Street,Sydney,New South Wales,2000,doctor,info@caclinics.com.au,https://www.facebook.com/CannabisAccess-833672653451364/,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10/10b6f8744d9e833fa320ce4620a7516483c2ce26.jpg,https://images.weedmaps.com/doctors/000/017/752/avatar/original/1531158863-CAC.jpg,,-33.871555,medical,151.203581,2.40366365313197,5,1,+61-1300-991-477,Australia/Sydney,https://twitter.com/CannabAccess,https://weedmaps.com/doctors/ca-clinics-sydney,http://caclinics.com.au,,,,,,,,,,,,,,,,,,,
18151,Urgent Care Eleven,3218 Saint Claude Ave.,Louisiana,New Orleans,70117,doctor,info@uceleven.com,,10:00am-4:00pm,7:00am-7:00pm,7:00am-7:00pm,7:00am-7:00pm,7:00am-7:00pm,7:00am-7:00pm,10:00am-4:00pm,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,29.966845,medical,-90.041934,2.40366365313197,5,1,(504) 324-7790,America/Chicago,,https://weedmaps.com/doctors/urgent-care-eleven,,,,,,,,,,,,,,,,,,,,
14040,Holistic On Call,please call to set up an appointment or Visit www.holisticoncall.com,New York,Yonkers,10705,doctor,info@holisticoncall.com,https://www.facebook.com/HolisticOnCall/,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,84/840a84cbfefaaa4982de8ccbda51e939f3c4fe96.jpg,https://images.weedmaps.com/doctors/000/014/040/avatar/original/1510583526-17634334_1669409650020544_3089614992377340104_n.jpg,https://www.instagram.com/holisticoncall/,40.918852,medical,-73.86031,2.40366365313197,5,1,(315) 308-2727,America/New_York,https://twitter.com/HolisticOnCall,https://weedmaps.com/doctors/holistic-on-call-9,http://www.holisticoncall.com,,,,,,,,,,,,,,,,,,,
18338,Western Path Healing Center,43 Woodland Park Dr Suite 11,Montana,Kalispell,59901,doctor,info@westernpathhealing.com,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,48.201027,medical,-114.298122,2.40366365313197,5,1,(406) 616-3627,America/Denver,,https://weedmaps.com/doctors/western-path-healing-center,https://sites.google.com/westernpathhealing.com/home,,,,,,,,,,,,,,,,,,,
16859,Dr. Nomen Azeem,7441 US Hwy 27N,Florida,Sebring,33870,doctor,customerservice@weedmaps.com,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,27.550912,medical,-81.50893,2.40366365313197,5,1,(813) 333-1353,America/New_York,,https://weedmaps.com/doctors/dr-nomen-azeem,,,,,,,,,,,,,,,,,,,,
18291,The Emerald Medical Group Of Sarasota,"3900 Clark Road, Suite B1",Florida,Sarasota,34233,doctor,drzalkin@emeraldmedicalgroup.com,https://www.facebook.com/theemeraldmedicalgroupofsarasota/,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,Closed,58/58ea8bb98810f6f25bfc91621d103e9b4e89a19b.jpg,https://images.weedmaps.com/doctors/000/018/291/avatar/original/1564232795-Dr-Adaline-Zalkin-MD-1.png,,27.268544,medical,-82.490236,2.40366365313197,5,1,(941) 926-3100,America/New_York,,https://weedmaps.com/doctors/the-emerald-medical-group-of-sarasota,https://emeraldmedicalgroup.com,,,,,,,,,,,,,,,,,,,
17810,Canna MD,"1645 Palm Beach Lakes Blvd., Suite 1200",Florida,West Palm Beach,33401,doctor,info@cannamd.com,https://facebook.com/mycannamd,9:00am-8:00pm,8:00am-8:00pm,8:00am-8:00pm,8:00am-8:00pm,8:00am-8:00pm,8:00am-8:00pm,9:00am-8:00pm,ea/ea0a1b61ed2a6dd43bf70e61ba71235c2ccbfedb.jpg,https://images.weedmaps.com/doctors/000/017/810/avatar/original/1532632020-CannaMD_Social_Profile_Logo.jpg,https://instagram.com/mycannamd,26.725491,medical,-80.081711,2.40366365313197,5,1,855-420-9170,America/New_York,https://twitter.com/mycannamd,https://weedmaps.com/doctors/canna-md-4,https://www.cannamd.com/clinic-locations/west-palm-beach-medical-marijuana-doctors/,,,,,,,,,,,,,,,,,,,
17812,Vital Balance LLC,9902 Carver Rd,Ohio,Cincinnati,45242,doctor,Vitalbalance@vitalbalancelife.com,,Closed,9:00am-5:00pm,Closed,Closed,9:00am-6:00pm,9:00am-6:00pm,9:00am-1:00pm,41/4107bf0663f627ee8bab9a923baf4f731d93bcc0.jpg,https://images.weedmaps.com/doctors/000/017/812/avatar/original/1546630529-VitalBalance_Logo__1_.jpg,,39.239316,medical,-84.391348,2.40366365313197,5,1,(513) 394-2524,America/New_York,,https://weedmaps.com/doctors/vital-balance-llc,http://vitalbalancelife.com,,,,,,,,,,,,,,,,,,,
20161,The Sanctuary Wellness Institute,1908 West Allen St Suite 104 Allentown,Pennsylvania,Allentown,18014,doctor,info@sanctuarywellnessinstitute.com,https://www.facebook.com/TheSanctuaryatChesterSprings/,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,10:00am-5:00pm,0c/0cbda75023a79eef4aa5b4076846ca4058807a00.jpg,https://images.weedmaps.com/doctors/000/020/161/avatar/original/1586292780-logo-square-no-bg.png,https://www.instagram.com/sanctuarywellnessinstitute/,40.603369,medical,-75.500623,2.40366365313197,5,1,(610) 816-0862,America/New_York,,https://weedmaps.com/doctors/the-sanctuary-wellness-institute-9,https://sanctuarywellnessinstitute.com/cannabis/cards-allentown-pa.php,,,,,,,,,,,,,,,,,,,
20162,The Sanctuary Wellness Institute,1407 Blair St Suite 2,Pennsylvania,Hollidaysburg,16648,doctor,info@sanctuarywellnessinstitute.com,https://www.facebook.com/TheSanctuaryatChesterSprings/,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,10:00am-4:00pm,05/05de3f866ae570c37fc367f0b9c68b1d9196dbf4.jpg,https://images.weedmaps.com/doctors/000/020/162/avatar/original/1586293054-logo-square-no-bg.png,https://www.instagram.com/sanctuarywellnessinstitute/,40.431844,medical,-78.381031,2.40366365313197,5,1,(814) 470-4895,America/New_York,,https://weedmaps.com/doctors/the-sanctuary-wellness-institute-10,https://sanctuarywellnessinstitute.com/cannabis/cards-altoona-pa.php,,,,,,,,,,,,,,,,,,,
15702,Compassionate Cleveland,"31674 Center Ridge Rd, Suite #103",Ohio,North Ridgeville,44039,doctor,info@compassionatecleveland.com,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,8e/8e579c1be2a86af9492213a6a86738ff4cbb903b.jpg,https://images.weedmaps.com/doctors/000/015/702/avatar/original/1534378425-1510583519-1504902969-1c_on_light_crop.png,,41.416774,medical,-81.970568,2.40366365313197,5,1,(216) 586-2606,America/New_York,,https://weedmaps.com/doctors/compassionate-cleveland-2,http://compassionatecleveland.com,,,,,,,,,,,,,,,,,,,
15677,White Medical PC,11905 80th Rd,New York,Kew Gardens,11415,doctor,rewhitemd@gmail.com,,Closed,11:00am-7:00pm,11:00am-7:00pm,11:00am-7:00pm,11:00am-7:00pm,Closed,Closed,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,40.712553,medical,-73.832428,2.40366365313197,5,1,(718) 635-1210,America/New_York,,https://weedmaps.com/doctors/dr-robert-e-white,,,,,,,,,,,,,,,,,,,,
19249,Benevolent Care LLC,2598 E Sunrise Blvd Suite #2104 (The Regus - The Galleria at Fort Lauderdale ),Florida,Fort Lauderdale,33304,doctor,admin@themedmarijuanadr.com,https://www.facebook.com/FLMJCard/,8:00am-8:00pm,8:00am-8:00pm,8:00am-8:00pm,8:00am-8:00pm,8:00am-8:00pm,8:00am-8:00pm,8:00am-8:00pm,8a/8af73fb7684ba1bccb9da0c9198cd790b1de09a3.jpg,https://images.weedmaps.com/doctors/000/019/249/avatar/original/1563221022-MM_Logo.png,,26.137313,medical,-80.111226,2.40366365313197,5,1,9549947002,America/New_York,https://twitter.com/FLMarijuanaCard,https://weedmaps.com/doctors/benevolent-care-llc-2,http://www.themedmarijuanadr.com/,,,,,,,,,,,,,,,,,,,
17587,Miami Aid Wellness,9600 SW 8th St. Suite 9,Florida,Miami,33174,doctor,miamiaidwellness@gmail.com,https://www.facebook.com/MiamiAidWellness,Closed,10:00am-4:00pm,2:00pm-4:00pm,10:00am-4:00pm,2:00pm-4:00pm,10:00am-4:00pm,Closed,91/91387923bc3366a6b0130fc524f499f158999955.jpg,https://images.weedmaps.com/doctors/000/017/587/avatar/original/1583855500-SMALLER_LOGO.png,https://www.instagram.com/miamiaidwellness/?hl=en,25.76084,medical,-80.350943,2.40366365313197,5,0,(305) 928-5541,America/New_York,,https://weedmaps.com/doctors/miami-aid-wellness-4,http://www.miamiaidwellness.com,,,,,,,,,,,,,,,,,,,
14976,Doctor 420 Hawaii,3093 Akahi St.,Hawaii,Kauai,96766,doctor,info@doctor420hawaii.com,doctor420hawaii,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,c2/c25c681a7e2f6b6051b3cfa4fca26bc22f7bc7cd.jpg,https://images.weedmaps.com/doctors/000/014/976/avatar/original/1510583563-1508980122-Doctor420Hawaii_Logo_-_Final-website.png,doctor420hawaii,21.9770468,medical,-159.3680226,2.40366365313197,0,0,(808) 934-7566,Pacific/Honolulu,doctor420hawaii,https://weedmaps.com/doctors/effective-change-llc-5,http://www.doctor420hawaii.com,,,,,,,,,,,,,,,,,,,
19025,DocMJ,18366 NW 47th Ave,Florida,Miami Gardens,33055,doctor,info@docmj.com,https://www.facebook.com/floridadocmj/,Closed,9:00am-8:00pm,9:00am-8:00pm,9:00am-8:00pm,9:00am-8:00pm,9:00am-8:00pm,9:00am-5:00pm,38/388e974db365f15a90f2c63406ab28a5c3f4d32d.jpg,https://images.weedmaps.com/doctors/000/019/025/avatar/original/1560523855-DocMJ_FB_Logo.png,https://www.instagram.com/floridadocmj/,25.94065,medical,-80.27787,2.40366365313197,5,1,(888) 908-0143,America/New_York,https://twitter.com/FloridaDocMJ,https://weedmaps.com/doctors/docmj-26,https://docmj.com/,,,,,,,,,,,,,,,,,,,
16790,RiseUpMD.com - Albany (100% Online),Visit Riseupmd.com,New York,East Greenbush,12061,doctor,hello@riseupmd.com,Go to RiseUpMD.com,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,72/720eb681546c70c48ff60181fcc2b3cc55ccbec9.jpg,https://images.weedmaps.com/doctors/000/016/790/avatar/original/1519780720-riseupmd-logo-square3.png,Go to RiseUpMD.com,42.584852,medical,-73.695106,2.40366365313197,5,1,(866) 847-7205,America/New_York,Go to RiseUpMD.com,https://weedmaps.com/doctors/riseupmd-com-7aa0369c-459a-4cdc-8519-508e51346801,https://riseupmd.com/md/new-york?utm_campaign=wmseastgreenbush,,,,,,,,,,,,,,,,,,,
14004,Holistic On Call,please call to set up an appointment,New York,Brooklyn,11205,doctor,info@holisticoncall.com,https://www.facebook.com/HolisticOnCall/,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,c2/c217959760ada4b4504cce06029b0fc46f7ed19f.jpg,https://images.weedmaps.com/doctors/000/014/004/avatar/original/1510583524-Logo.jpg,https://www.instagram.com/holisticoncall/,40.6945036,medical,-73.9565551,2.40366365313197,5,1,(315) 308-2727,America/New_York,https://twitter.com/HolisticOnCall,https://weedmaps.com/doctors/holistic-on-call-4,http://www.holisticoncall.com/,,,,,,,,,,,,,,,,,,,
19285,DocMJ,1908 Needmore Rd,Ohio,Dayton,45414,doctor,ohio@docmj.com,https://www.facebook.com/docmjohio/,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,Closed,2d/2d36e22103394074234f0f78059f23d878f52fe9.jpg,https://images.weedmaps.com/doctors/000/019/285/avatar/original/1564759689-DocMJ_Logo.png,https://www.instagram.com/docmjohio/,39.818089,medical,-84.200909,2.40366365313197,5,1,(877) 899-3626,America/New_York,https://twitter.com/DocMJOhio,https://weedmaps.com/doctors/docmj-32,https://docmj.com/ohio/,,,,,,,,,,,,,,,,,,,
11494,11th State Consultations,"400 Reservoir Ave, Suite 3A",Rhode Island,Providence,2907,doctor,11thstateconsults@gmail.com,https://www.facebook.com/11thstateconsults/,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,Closed,3a/3ae09f11de66357a524daa6b3eeb4beb0438132e.jpg,https://images.weedmaps.com/doctors/000/011/494/avatar/original/1510583409-providence_rhode_island_marijuana_doctor.png,,41.7870735,medical,-71.4328422,2.40366365313197,5,1,(401) 228-5184,America/New_York,,https://weedmaps.com/doctors/rhode-island-medical-marijuana-doctors-11th-state-consultations,http://11thstateconsults.com/,,,,,,,,,,,,,,,,,,,
12996,420Recs.com- Santa Monica (100%Online),420recs.com,California,Santa Monica,90401,doctor,support@getheally.com,,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,1f/1f7dbf70bbfdbda8329aeefc22ec8aeb4d9c5081.jpg,https://images.weedmaps.com/doctors/000/012/996/avatar/original/1510583441-420recs_new.png,,34.012637,medical,-118.49515,2.40366365313197,5,1,650-300-4334,America/Los_Angeles,,https://weedmaps.com/doctors/420recs-com-santa-monica,https://420recs.com,,,,,,,,,,,,,,,,,,,
19967,Miracle Leaf Oakland Park,4001 N Federal Highway,Florida,Fort Lauderdale,33308,doctor,oaklandpark@miracleleaffl.com,,10:00am-5:00pm,10:00am-8:00pm,10:00am-8:00pm,10:00am-8:00pm,10:00am-8:00pm,10:00am-8:00pm,10:00am-8:00pm,0a/0a7abd348a7ff6c795f573867c827fb3e32e7e0c.jpg,https://images.weedmaps.com/doctors/000/019/967/avatar/original/1580941980-Miracle_Leaf_Logo_Black.jpg,,26.17756,medical,-80.11995,2.40366365313197,5,1,9542566004,America/New_York,,https://weedmaps.com/doctors/miracle-leaf-oakland-park,http://www.miracleleaffl.com,,,,,,,,,,,,,,,,,,,
16452,Dr. Thomas Yablonski,215 N Best Ave,Pennsylvania,Walnutport,18088,doctor,customerservice@weedmaps.com,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,40.74,medical,-75.55,2.40366365313197,5,1,(610) 760-7044,America/New_York,,https://weedmaps.com/doctors/dr-thomas-yablonski,,,,,,,,,,,,,,,,,,,,
16704,"Dr. Vincent DiGiovanni, M.D.",250 Pierce St. Suite 111,Pennsylvania,Kingston,18706,doctor,customerservice@weedmaps.com,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,41.263499,medical,-75.888823,2.40366365313197,5,1,(570) 270-5050,America/New_York,,https://weedmaps.com/doctors/dr-vincent-digiovanni-m-d,,,,,,,,,,,,,,,,,,,,
18404,MyDoc Urgent Care,116-20 Queens Blvd,New York,Forest Hills,11375,doctor,mydoc@healthpronyc.com,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,40.715541,medical,-73.833269,2.40366365313197,5,1,(718) 401-1510,America/New_York,,https://weedmaps.com/doctors/mydoc-urgent-care,https://healthpronyc.com,,,,,,,,,,,,,,,,,,,
19264,My Doctor 420,Please Visit Our Website: http://mydoctor420.com,New York,Johnson City,13790,doctor,CHERBEAR27@COMCAST.NET,https://www.facebook.com/drcherylforlife/,10:00am-12:00am,10:00am-12:00am,10:00am-12:00am,10:00am-12:00am,10:00am-12:00am,10:00am-12:00am,10:00am-12:00am,fa/fa2b39e862e01383138c17ad2df9dc227844088d.jpg,https://images.weedmaps.com/doctors/000/019/264/avatar/original/1563414029-prof_pic_2_short.jpg,https://www.instagram.com/drcherylforlife/,42.119486,medical,-75.956545,2.40366365313197,5,1,847-840-1784,America/New_York,https://twitter.com/DrCherylForLife,https://weedmaps.com/doctors/my-doctor-420-5,http://mydoctor420.com,,,,,,,,,,,,,,,,,,,
16117,Cannabis Treatment Clinic,7191 Yonge Street Suit 508,ON,Thornhill,L3T 0C4,doctor,info@ctclinic.ca,CTCLINICca,Closed,9:00am-7:00pm,9:00am-7:00pm,9:00am-7:00pm,9:00am-7:00pm,9:00am-7:00pm,10:00am-6:00pm,77/77af79c7a3b2ad046d3a7e72dbb1e7f29356d651.jpg,https://images.weedmaps.com/doctors/000/016/117/avatar/original/1510583522-1508789100-CTC.jpg,cannabistreatmentclinic,43.803422,medical,-79.420508,2.40366365313197,5,1,416-297-7762,America/New_York,Cannatreatment,https://weedmaps.com/doctors/cannabis-treatment-clinic,http://ctclinic.ca,,,,,,,,,,,,,,,,,,,
16784,RiseUpMD.com - Albany (100% Online),Visit Riseupmd.com,New York,Albany,12207,doctor,hello@riseupmd.com,Go to RiseUpMD.com,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,69/694423c8317dfd254398b9052564d6b4f3e971fd.jpg,https://images.weedmaps.com/doctors/000/016/784/avatar/original/1519780140-riseupmd-logo-square3.png,Go to RiseUpMD.com,42.650522,medical,-73.753979,2.40366365313197,5,1,(866) 847-7205,America/New_York,Go to RiseUpMD.com,https://weedmaps.com/doctors/riseupmd-com-5123840a-f912-4396-977b-052355b4ee73,https://riseupmd.com/md/new-york?utm_campaign=wmsalbany,,,,,,,,,,,,,,,,,,,
19262,My Doctor 420,Please Visit Our Website: http://mydoctor420.com,New York,West Hempstead,11552,doctor,CHERBEAR27@COMCAST.NET,https://www.facebook.com/drcherylforlife/,10:00am-12:00am,10:00am-12:00am,10:00am-12:00am,10:00am-12:00am,10:00am-12:00am,10:00am-12:00am,10:00am-12:00am,f9/f9fb1a01a4f9c14afa99216d5f4be423a1a4b5da.jpg,https://images.weedmaps.com/doctors/000/019/262/avatar/original/1563417197-prof_pic_2_short.jpg,https://www.instagram.com/drcherylforlife/,40.7072,medical,-73.655821,2.40366365313197,5,1,847-840-1784,America/New_York,https://twitter.com/DrCherylForLife,https://weedmaps.com/doctors/my-doctor-420-3,http://mydoctor420.com,,,,,,,,,,,,,,,,,,,
